IP|PUERTO|BD|USUARIO|USOS
10.28.231.46|28130|postgres|sysnagios|1
10.50.71.69|2550|buro|sysburotienda|1
10.50.71.69|2558|buro|sysburotienda|1
10.50.71.69|2574|buro|sysburotienda|1
10.50.71.69|2586|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|7092|buro|sysburotienda|1
10.50.71.69|7108|buro|sysburotienda|1
10.50.71.69|7114|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|7128|buro|sysburotienda|1
10.50.71.69|6678|buro|sysburotienda|1
10.50.71.69|6690|buro|sysburotienda|1
10.50.71.69|6694|buro|sysburotienda|1
10.50.71.69|6708|buro|sysburotienda|1
10.50.71.69|6720|buro|sysburotienda|1
10.50.71.69|6726|buro|sysburotienda|1
10.50.71.69|6738|buro|sysburotienda|1
10.50.71.69|6754|buro|sysburotienda|1
10.50.71.69|6762|buro|sysburotienda|1
10.50.71.69|6772|buro|sysburotienda|1
10.50.71.69|6782|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6788|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6800|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|6816|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|52748|buro|sysburotienda|1
10.50.71.69|6822|buro|sysburotienda|1
10.50.71.69|6830|buro|sysburotienda|1
10.50.71.69|6844|buro|sysburotienda|1
10.50.71.69|6854|buro|sysburotienda|1
10.50.71.69|6858|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|25970|buro|sysburotienda|1
10.50.71.69|6872|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|32928|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|32930|buro|sysburotienda|1
10.50.71.69|32942|buro|sysburotienda|1
10.50.71.69|32952|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|32966|buro|sysburotienda|1
10.50.71.69|32968|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|32974|buro|sysburotienda|1
10.50.70.24|40912|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|12536|buro|sysburotienda|1
10.50.71.69|12550|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|19609|buro|sysburotienda|1
10.50.71.69|20628|buro|sysburotienda|1
10.50.71.69|20632|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20638|buro|sysburotienda|1
10.50.71.69|20654|buro|sysburotienda|1
10.50.71.69|20666|buro|sysburotienda|1
10.50.71.69|20674|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20684|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20690|buro|sysburotienda|1
10.50.71.69|22834|buro|sysburotienda|1
10.50.71.69|22840|buro|sysburotienda|1
10.50.71.69|22844|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|36529|buro|sysburotienda|1
10.50.71.69|22850|buro|sysburotienda|2
10.50.71.69|64714|buro|sysburotienda|1
10.50.71.69|64724|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|26145|buro|sysburotienda|1
10.50.71.69|64740|buro|sysburotienda|1
10.50.71.69|64756|buro|sysburotienda|1
10.50.71.69|64772|buro|sysburotienda|1
10.50.71.69|64778|buro|sysburotienda|1
10.50.71.69|64784|buro|sysburotienda|1
10.50.71.69|64790|buro|sysburotienda|1
10.50.71.69|64796|buro|sysburotienda|1
10.50.71.69|64800|buro|sysburotienda|1
10.50.71.69|64808|buro|sysburotienda|1
10.50.71.69|64814|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64824|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64834|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64846|buro|sysburotienda|1
10.50.71.69|64856|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64872|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64888|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64892|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64900|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64914|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64916|buro|sysburotienda|1
10.50.71.69|64920|buro|sysburotienda|1
10.50.71.69|64936|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64942|buro|sysburotienda|1
10.50.71.69|64948|buro|sysburotienda|1
10.50.71.69|64964|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|64966|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17396|buro|sysburotienda|1
10.50.71.69|17402|buro|sysburotienda|1
10.50.71.69|17404|buro|sysburotienda|1
10.50.71.69|17420|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17422|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|17438|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|7136|buro|sysburotienda|1
10.50.71.69|53012|buro|sysburotienda|1
10.50.71.69|53016|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|48812|buro|sysburotienda|1
10.50.71.69|53028|buro|sysburotienda|1
10.50.71.69|26492|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26500|buro|sysburotienda|1
10.50.71.69|26504|buro|sysburotienda|1
10.50.71.69|26518|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26524|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26528|buro|sysburotienda|1
10.50.71.69|26542|buro|sysburotienda|1
10.50.71.69|26546|buro|sysburotienda|1
10.50.71.69|26548|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26560|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26572|buro|sysburotienda|1
10.50.71.69|26578|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26594|buro|sysburotienda|1
10.50.71.69|36288|buro|sysburotienda|1
10.50.71.69|36298|buro|sysburotienda|1
10.50.71.69|36306|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36322|buro|sysburotienda|1
10.50.71.69|36338|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|36340|infocrediticiacte|sysinfocrediticia|1
10.50.70.22|33206|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|43962|buro|sysburotienda|1
10.50.71.69|43978|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16234|buro|sysburotienda|1
10.50.71.69|16246|buro|sysburotienda|1
10.50.71.69|16252|buro|sysburotienda|1
10.50.71.69|16262|buro|sysburotienda|1
10.50.71.69|16272|buro|sysburotienda|1
10.50.71.69|16280|buro|sysburotienda|1
10.50.71.69|16294|buro|sysburotienda|1
10.50.71.69|16306|buro|sysburotienda|1
10.50.71.69|16310|buro|sysburotienda|1
10.50.71.69|16324|buro|sysburotienda|1
10.50.71.69|16330|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16334|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16350|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16356|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16370|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16380|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16386|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16390|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16410|buro|sysburotienda|1
10.50.71.69|16424|buro|sysburotienda|1
10.50.71.69|16430|buro|sysburotienda|1
10.50.71.69|16432|buro|sysburotienda|1
10.50.71.69|16436|buro|sysburotienda|1
10.50.71.69|16448|buro|sysburotienda|1
10.50.71.69|16452|buro|sysburotienda|1
10.50.71.69|16454|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16460|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16472|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16474|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16480|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16484|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16500|buro|sysburotienda|1
10.50.71.69|16504|buro|sysburotienda|1
10.50.71.69|16520|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33492|buro|sysburotienda|1
10.50.71.69|33500|buro|sysburotienda|1
10.50.71.69|33514|buro|sysburotienda|1
10.50.71.69|33528|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33544|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33550|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33552|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33568|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|41860|buro|sysburotienda|1
10.50.71.69|33576|buro|sysburotienda|1
10.50.71.69|33590|buro|sysburotienda|1
10.50.71.69|33604|buro|sysburotienda|1
10.50.71.69|33616|buro|sysburotienda|1
10.50.71.69|33632|buro|sysburotienda|1
10.50.71.69|33646|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33662|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|33670|buro|sysburotienda|1
10.50.71.69|33674|buro|sysburotienda|1
10.50.71.69|33686|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35730|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|35744|infocrediticiacte|sysinfocrediticia|1
10.199.3.65|44641|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|35756|buro|sysburotienda|1
10.50.71.69|35768|buro|sysburotienda|1
10.50.71.69|15970|buro|sysburotienda|1
10.50.71.69|15978|buro|sysburotienda|1
10.50.71.69|15994|buro|sysburotienda|1
10.50.71.69|16006|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16022|buro|sysburotienda|1
10.50.71.69|16036|buro|sysburotienda|1
10.50.71.69|16040|buro|sysburotienda|1
10.50.71.69|16056|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|15934|buro|sysburotienda|1
10.50.71.69|16068|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16074|buro|sysburotienda|1
10.50.71.69|16082|buro|sysburotienda|1
10.30.241.179|12949|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|16094|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|4112|infocrediticiacte|sysinfocrediticia|2
10.30.241.169|35017|buro|sysburotienda|1
10.28.231.46|39540|postgres|sysnagios|1
10.50.71.69|4124|buro|sysburotienda|1
10.50.71.69|4136|buro|sysburotienda|1
10.50.71.69|27122|buro|sysburotienda|1
10.50.71.69|27134|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27150|buro|sysburotienda|1
10.50.71.69|27156|buro|sysburotienda|1
10.50.71.69|27176|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|62767|buro|sysburotienda|1
10.50.71.69|27182|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27556|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27568|buro|sysburotienda|1
10.50.71.69|27574|buro|sysburotienda|1
10.50.71.69|27580|buro|sysburotienda|1
10.50.71.69|27588|buro|sysburotienda|2
10.50.71.69|27608|buro|sysburotienda|2
10.50.71.69|27614|buro|sysburotienda|1
10.50.71.69|27626|buro|sysburotienda|1
10.50.71.69|27640|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|27642|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|27654|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|30499|buro|sysburotienda|1
10.50.71.69|27658|buro|sysburotienda|1
10.50.71.69|27664|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27670|buro|sysburotienda|1
10.50.71.69|27682|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27686|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27688|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|29429|buro|sysburotienda|1
10.50.71.69|27690|buro|sysburotienda|1
10.50.71.69|27702|buro|sysburotienda|1
10.50.71.69|27714|buro|sysburotienda|1
10.50.71.69|27722|buro|sysburotienda|1
10.50.71.69|27728|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27744|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27746|buro|sysburotienda|1
10.50.71.69|27752|buro|sysburotienda|1
10.50.71.69|49382|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|49390|buro|sysburotienda|1
10.50.71.69|49404|buro|sysburotienda|1
10.50.71.69|49418|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|49432|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|49448|buro|sysburotienda|1
10.50.71.69|49460|buro|sysburotienda|1
10.50.70.36|46866|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30568|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30578|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30592|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|30606|buro|sysburotienda|1
10.50.71.69|30618|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|46014|buro|sysburotienda|1
10.50.71.69|46018|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|11686|buro|sysburotienda|1
10.50.71.69|11698|buro|sysburotienda|1
10.50.71.69|11710|buro|sysburotienda|1
10.50.71.69|11730|infocrediticiacte|sysinfocrediticia|2
10.30.241.181|37194|buro|sysburotienda|1
10.50.71.69|11742|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27250|buro|sysburotienda|1
10.50.71.69|27268|buro|sysburotienda|1
10.50.71.69|27278|buro|sysburotienda|1
10.50.71.69|27306|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|27308|buro|sysburotienda|1
10.50.71.69|58832|buro|sysburotienda|1
10.50.71.69|58846|buro|sysburotienda|1
10.50.71.69|58848|buro|sysburotienda|1
10.50.71.69|58852|buro|sysburotienda|1
10.50.71.69|58862|buro|sysburotienda|1
10.50.71.69|58890|buro|sysburotienda|1
10.50.71.69|58896|buro|sysburotienda|1
10.50.71.69|58910|buro|sysburotienda|1
10.50.71.69|58920|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58934|buro|sysburotienda|1
10.50.71.69|58944|buro|sysburotienda|1
10.50.71.69|58960|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58962|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58966|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|58978|buro|sysburotienda|1
10.50.71.69|58980|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|47349|buro|sysburotienda|1
10.50.71.69|58984|buro|sysburotienda|1
10.50.71.69|58988|buro|sysburotienda|1
10.50.71.69|59016|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59022|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59026|buro|sysburotienda|1
10.50.71.69|59036|buro|sysburotienda|1
10.50.71.69|59040|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59044|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59054|buro|sysburotienda|1
10.50.71.69|59060|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59072|infocrediticiacte|sysinfocrediticia|1
10.50.70.94|42466|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23398|buro|sysburotienda|1
10.50.71.69|23414|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23420|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23424|buro|sysburotienda|1
10.50.71.69|23426|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23432|buro|sysburotienda|1
10.50.71.69|23444|buro|sysburotienda|1
10.50.71.69|23446|buro|sysburotienda|1
10.50.71.69|23466|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23478|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23486|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|12934|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|12936|buro|sysburotienda|1
10.50.71.69|12938|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|59852|buro|sysburotienda|1
10.50.71.69|59862|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|53669|buro|sysburotienda|1
10.50.71.69|59866|buro|sysburotienda|1
10.50.71.69|46808|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|39846|buro|sysburotienda|1
10.50.71.69|46822|buro|sysburotienda|1
10.50.71.69|46826|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|39670|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|46289|buro|sysburotienda|1
10.50.71.69|54544|buro|sysburotienda|1
10.50.71.69|54554|buro|sysburotienda|1
10.50.71.69|54560|buro|sysburotienda|1
10.50.71.69|54566|buro|sysburotienda|1
10.50.71.69|54578|buro|sysburotienda|1
10.50.71.69|54582|buro|sysburotienda|1
10.50.71.69|54586|buro|sysburotienda|1
10.50.71.69|54606|buro|sysburotienda|1
10.50.71.69|54616|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54622|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|22457|buro|sysburotienda|1
10.50.71.69|54626|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54642|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54650|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54654|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54664|buro|sysburotienda|1
10.50.71.69|54682|buro|sysburotienda|1
10.50.71.69|54698|buro|sysburotienda|1
10.50.71.69|54726|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|55148|buro|sysburotienda|1
10.50.71.69|55164|buro|sysburotienda|1
10.50.71.69|55174|buro|sysburotienda|1
10.50.71.69|55178|buro|sysburotienda|1
10.50.71.69|55182|buro|sysburotienda|1
10.50.71.69|55192|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|55206|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|34046|buro|sysburotienda|1
10.50.71.69|34060|infocrediticiacte|sysinfocrediticia|1
10.30.241.167|53526|buro|sysburotienda|1
10.50.71.69|56934|buro|sysburotienda|1
10.50.71.69|56950|buro|sysburotienda|1
10.50.71.69|56966|buro|sysburotienda|1
10.50.71.69|56970|buro|sysburotienda|1
10.50.71.69|56982|buro|sysburotienda|1
10.50.71.69|12562|buro|sysburotienda|1
10.50.71.69|12568|infocrediticiacte|sysinfocrediticia|1
10.28.231.46|50912|postgres|sysnagios|1
10.30.241.175|40020|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|12584|buro|sysburotienda|1
10.50.71.69|12586|buro|sysburotienda|1
10.50.71.69|55902|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|55912|buro|sysburotienda|1
10.50.71.69|8546|buro|sysburotienda|1
10.50.71.69|8562|buro|sysburotienda|1
10.50.71.69|8576|buro|sysburotienda|1
10.50.71.69|8592|buro|sysburotienda|1
10.50.71.69|8596|buro|sysburotienda|1
10.50.71.69|8604|buro|sysburotienda|1
10.50.71.69|8610|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|8612|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|8624|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|8632|infocrediticiacte|sysinfocrediticia|2
10.30.241.181|45108|buro|sysburotienda|1
10.50.71.69|8638|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|8646|infocrediticiacte|sysinfocrediticia|2
10.30.241.169|48032|buro|sysburotienda|1
10.30.241.169|46624|buro|sysburotienda|1
10.50.71.69|8660|buro|sysburotienda|1
10.50.71.69|8674|buro|sysburotienda|1
10.50.71.69|8682|buro|sysburotienda|1
10.50.70.99|50748|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|8690|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|8694|buro|sysburotienda|1
10.50.71.69|8696|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50148|buro|sysburotienda|1
10.50.71.69|50164|buro|sysburotienda|1
10.50.71.69|50178|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50184|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|50190|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50202|buro|sysburotienda|1
10.50.71.69|50212|buro|sysburotienda|1
10.50.71.69|50224|buro|sysburotienda|1
10.50.71.69|50230|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|50238|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65194|buro|sysburotienda|1
10.50.71.69|65208|buro|sysburotienda|1
10.50.71.69|65210|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65222|buro|sysburotienda|1
10.50.71.69|65238|buro|sysburotienda|1
10.50.71.69|65244|buro|sysburotienda|1
10.50.71.69|65250|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65264|buro|sysburotienda|1
10.50.71.69|65268|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|65272|buro|sysburotienda|1
10.50.71.69|39542|buro|sysburotienda|1
10.50.71.69|39548|buro|sysburotienda|1
10.50.71.69|39554|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|39556|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54886|buro|sysburotienda|1
10.50.71.69|54892|buro|sysburotienda|1
10.50.71.69|54900|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|15073|buro|sysburotienda|1
10.50.71.69|54918|buro|sysburotienda|1
10.50.71.69|54932|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|54946|buro|sysburotienda|1
10.30.241.181|3019|buro|sysburotienda|2
10.50.71.69|54970|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|53468|buro|sysburotienda|1
10.50.71.69|20456|buro|sysburotienda|1
10.50.71.69|20442|buro|sysburotienda|1
10.50.71.69|20464|buro|sysburotienda|2
10.50.71.69|20466|buro|sysburotienda|1
10.50.71.69|20468|buro|sysburotienda|1
10.50.71.69|20472|buro|sysburotienda|1
10.50.71.69|20488|buro|sysburotienda|1
10.50.71.69|20498|buro|sysburotienda|1
10.50.71.69|20504|buro|sysburotienda|1
10.50.71.69|20512|buro|sysburotienda|1
10.50.71.69|20522|buro|sysburotienda|1
10.50.71.69|20528|buro|sysburotienda|1
10.50.71.69|20542|buro|sysburotienda|1
10.50.71.69|20546|buro|sysburotienda|1
10.50.71.69|20554|buro|sysburotienda|1
10.50.71.69|20558|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20570|buro|sysburotienda|1
10.30.241.167|1862|buro|sysburotienda|1
10.50.71.69|20580|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20582|infocrediticiacte|sysinfocrediticia|1
10.30.241.169|44690|buro|sysburotienda|1
10.50.71.69|20590|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20596|buro|sysburotienda|1
10.50.71.69|20598|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20606|buro|sysburotienda|1
10.50.71.69|20612|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20622|buro|sysburotienda|1
10.50.71.69|20634|infocrediticiacte|sysinfocrediticia|1
10.30.241.181|8587|buro|sysburotienda|1
10.50.71.69|20636|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|20644|buro|sysburotienda|1
10.50.71.69|20654|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63686|buro|sysburotienda|1
10.50.71.69|63692|buro|sysburotienda|2
10.50.71.69|63704|buro|sysburotienda|2
10.50.71.69|63718|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63720|infocrediticiacte|sysinfocrediticia|1
10.50.70.98|53882|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63724|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63732|buro|sysburotienda|1
10.50.71.69|63760|buro|sysburotienda|1
10.50.71.69|63774|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63776|infocrediticiacte|sysinfocrediticia|2
10.50.71.69|63786|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|63788|buro|sysburotienda|1
10.50.71.69|63792|buro|sysburotienda|2
10.50.71.69|23138|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23150|buro|sysburotienda|1
10.50.71.69|23154|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23160|buro|sysburotienda|1
10.50.71.69|23176|buro|sysburotienda|1
10.50.71.69|23186|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23190|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|23204|buro|sysburotienda|1
10.50.71.69|23214|infocrediticiacte|sysinfocrediticia|1
10.50.71.69|26834|infocrediticiacte|sysinfocrediticia|1
